label,task,prime,lr,wd,seed,ordering,tau_circ,tau_gen,tau_F,regime,step,saved_test_acc,K,base_acc,acc_I1_keep_fourier,acc_I2_remove_fourier,acc_I3_random_ctrl_mean,acc_I3_random_ctrl_std,frac_logit_energy_in_topK_fourier,top_k_harmonics,acc_I4_remove_emb_fourier,i2_drop,i3_random_drop_mean,i4_drop,specificity_ratio_i2_over_i3
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,pre_all,5000,0.010676156729459763,3,0.010676156583629894,0.07168276563294357,0.003050330452465684,0.010981189628876462,0.0013866986982192027,0.20212338424399942,"12,24,5",0.004575495678698526,0.00762582613116421,-0.00030503304524656834,0.006100660904931368,-25.000000000000007
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,pre_all,5000,0.010676156729459763,5,0.010676156583629894,0.061006609049313675,0.0020335536349771225,0.014234875444839857,0.002296205346341884,0.30503402444856315,"12,24,5,9,11",0.011692933401118455,0.00864260294865277,-0.0035587188612099634,-0.0010167768174885617,-2.4285714285714293
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,pre_all,5000,0.010676156729459763,10,0.010676156583629894,0.0472801220132181,0.004067107269954245,0.025317742755465177,0.0031074136837694207,0.546571640303903,"12,24,5,9,11,20,16,6,1,14",0.018301982714794104,0.0066090493136756485,-0.014641586171835284,-0.00762582613116421,-0.45138888888888884
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,between_circ_gen,11000,0.9034062027931213,1,0.9034062023385867,0.12455516014234876,0.6695475343162176,0.8912048805287238,0.0072255568904686955,0.2239557330698333,9,0.03863751906456533,0.2338586680223691,0.012201321809862886,0.8647686832740213,19.16666666666643
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,between_circ_gen,11000,0.9034062027931213,3,0.9034062023385867,0.9303507880020335,0.2841891204880529,0.8922216573462126,0.01173925970299674,0.5142969591861902,"9,5,11",0.02491103202846975,0.6192170818505338,0.01118454499237409,0.8784951703101169,55.36363636363678
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,between_circ_gen,11000,0.9034062027931213,5,0.9034062023385867,0.9827147941026945,0.041179461108286734,0.9133706151499746,0.003812574124911567,0.7343389892321273,"9,5,11,12,24",0.021352313167259787,0.8622267412303,-0.009964412811387935,0.8820538891713269,-86.53061224489765
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,between_circ_gen,11000,0.9034062027931213,10,0.9034062023385867,0.9689883070665989,0.004067107269954245,0.9462125063548552,0.002190204293699869,0.9236312724635011,"9,5,11,12,24,1,14,22,26,16",0.022877478393492627,0.8993390950686324,-0.042806304016268504,0.8805287239450941,-21.009501187648418
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,between_gen_F,15500,0.9959328770637512,1,0.9959328927300457,0.1545500762582613,0.9877986781901372,0.9949161159125574,0.00032153306153212183,0.20626353972092226,9,0.24300965937976615,0.00813421453990848,0.0010167768174883518,0.7529232333502796,8.000000000001638
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,between_gen_F,15500,0.9959328770637512,3,0.9959328927300457,0.9730554143365532,0.8439247585155059,0.9930859176410778,0.001386698698219223,0.49501642866049245,"9,11,12",0.14590747330960854,0.15200813421453985,0.002846975088967918,0.8500254194204372,53.39285714285813
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,between_gen_F,15500,0.9959328770637512,5,0.9959328927300457,0.9954245043213015,0.38383324860193185,0.9934926283680732,0.0006744534398282611,0.7439200578026335,"9,11,12,5,1",0.061514997458057954,0.6120996441281139,0.002440264361972533,0.9344178952719877,250.8333333333348
